35,21,24,4,25,1,73,76,66,67,34,70,74,7,69,75,3,16,31,83,0,71,79,81,26,18,78,8,77,82,80,12,72,85,33,13,6,84,86,39,11,89,88,36,28,32,37,5,17,43,14,87,45,30,40,22,20,19,44,42,46,29,27,38,15,41,52,49,48,47,54,51,53,23,56,60,2,50,57,59,10,58,9,55,68,63,62,64,61,65
35,24,23,8,22,2,65,82,68,70,31,67,75,9,71,73,4,16,30,84,3,72,80,78,26,18,76,5,74,83,79,6,77,87,33,10,1,81,85,39,14,89,88,38,27,32,36,7,19,40,13,86,44,28,41,17,20,25,45,42,46,34,29,37,15,43,49,48,47,50,54,55,51,21,53,56,0,52,63,57,12,58,11,59,62,61,60,69,64,66
36,25,26,6,22,3,69,75,66,70,31,68,71,11,73,74,4,14,30,88,1,72,78,85,24,20,76,5,79,81,80,7,77,84,33,10,2,82,83,38,12,86,89,43,29,34,37,9,17,44,15,87,40,32,39,18,19,21,47,42,46,27,28,35,16,41,49,52,51,45,53,56,48,23,50,60,0,54,57,55,13,58,8,59,65,64,63,61,62,67
31,22,24,5,25,3,77,76,67,68,33,70,75,8,71,72,6,20,28,84,1,69,83,80,23,19,81,4,73,79,78,10,74,86,34,7,2,82,85,38,15,88,87,39,26,35,37,9,14,52,16,89,42,30,40,18,12,21,48,43,44,27,32,36,17,41,49,46,47,45,56,59,53,29,54,58,0,50,55,57,13,51,11,60,62,63,65,64,61,66
36,24,30,4,29,5,67,75,69,72,32,68,71,13,70,73,3,16,27,85,2,74,79,82,22,20,78,6,77,81,80,8,76,83,33,9,1,87,86,37,11,88,89,40,26,34,38,7,19,47,14,84,42,31,39,18,15,21,45,43,44,25,28,35,17,41,49,51,46,48,55,54,50,23,52,60,0,53,56,58,10,57,12,62,65,59,63,61,64,66
37,22,26,5,24,3,70,73,74,69,33,67,72,10,68,75,4,16,31,87,1,71,79,80,25,23,78,6,77,82,81,8,76,86,30,9,0,83,84,38,15,85,89,39,27,35,36,7,18,45,14,88,42,29,41,19,17,21,46,43,44,28,32,34,13,40,52,48,47,49,56,50,51,20,54,60,2,53,62,55,11,58,12,59,65,63,57,61,64,66
37,25,27,7,24,4,71,76,66,68,31,70,67,9,72,73,5,16,29,84,3,78,77,82,20,18,74,0,75,80,79,6,81,83,34,11,1,88,86,39,10,89,87,38,26,33,42,8,19,46,14,85,43,36,35,21,17,23,48,44,41,28,30,32,15,40,50,47,49,45,56,53,52,22,54,58,2,51,55,57,13,59,12,60,65,61,69,62,64,63
34,22,24,6,23,4,70,76,68,69,33,67,72,13,73,75,5,19,31,86,2,71,79,83,26,15,78,3,77,84,81,9,74,85,30,10,0,80,88,36,8,89,87,38,27,32,40,7,17,45,12,82,41,37,39,18,20,25,49,43,44,28,29,35,14,42,50,46,51,47,52,54,53,21,48,62,1,55,58,59,11,56,16,57,64,61,63,66,60,65
35,23,25,3,26,2,72,74,66,68,33,67,69,9,71,76,5,15,28,85,1,73,79,81,27,21,77,6,78,82,80,8,75,83,32,10,4,87,88,39,12,84,89,38,24,34,36,7,19,42,13,86,44,31,41,17,18,22,48,43,45,30,29,37,16,40,50,47,51,46,56,54,52,20,53,58,0,49,57,61,11,55,14,62,63,60,64,70,59,65
33,26,27,4,22,2,69,74,66,67,34,68,76,12,72,73,5,15,32,85,0,70,81,79,25,18,77,8,75,83,80,7,78,87,35,10,3,84,82,39,11,89,88,41,28,31,38,9,16,43,14,86,42,30,37,19,20,21,46,44,45,24,29,36,17,40,50,47,49,48,56,51,52,23,55,57,1,54,58,59,13,53,6,61,65,62,64,63,60,71
40,22,27,5,25,4,71,78,66,69,26,68,72,9,77,73,3,17,29,87,1,70,81,83,30,19,76,7,75,84,79,0,74,80,37,8,6,85,86,34,14,88,89,39,23,33,36,10,18,45,15,82,44,32,38,16,20,24,50,43,42,28,31,35,13,41,51,48,46,47,56,53,54,21,52,58,2,49,57,59,11,55,12,60,65,62,64,63,61,67
