26,69,75,77,5,87,10,17,25,4,22,64,70,71,72,68,74,80,79,78,3,83,20,1,7,81,9,85,73,6,27,76,12,24,2,86,28,39,15,89,16,40,31,48,8,82,88,18,60,23,0,13,21,33,29,30,34,84,19,37,35,51,38,42,41,32,67,43,45,46,59,49,56,55,36,58,54,44,57,50,14,47,63,66,61,52,53,11,62,65
26,71,76,79,8,85,9,15,25,3,21,64,68,67,72,70,74,77,78,81,1,80,19,2,7,84,6,82,75,10,30,73,13,27,5,86,23,44,16,88,17,38,33,50,4,83,89,18,57,20,0,14,24,32,28,31,29,87,22,41,42,61,36,37,45,34,69,40,43,49,47,48,56,54,35,53,58,39,52,60,12,46,62,63,65,51,55,11,59,66
28,77,73,76,5,81,10,17,19,2,24,68,69,70,67,65,86,82,75,78,0,80,16,4,7,85,6,79,71,9,32,74,11,29,3,87,23,43,12,88,20,56,35,51,8,83,89,25,54,21,1,18,22,26,34,27,31,84,14,33,36,59,38,40,41,30,66,46,42,45,49,48,47,52,37,53,57,39,58,61,15,44,60,64,62,50,55,13,63,72
23,74,78,79,5,85,11,15,24,3,26,68,62,71,70,72,77,75,80,81,1,86,18,4,9,82,6,83,69,7,34,73,17,25,2,88,28,41,12,89,16,42,37,52,8,76,87,19,51,22,0,13,20,30,29,31,40,84,21,33,27,60,35,38,43,32,67,45,44,48,47,49,53,54,36,58,55,39,57,59,14,46,64,63,65,50,56,10,61,66
31,70,75,81,3,86,10,23,25,5,22,63,68,69,74,73,72,79,76,80,2,78,20,1,12,82,9,83,71,7,24,77,17,32,4,87,28,46,14,88,18,48,37,52,6,84,89,19,54,16,0,15,27,26,21,29,30,85,13,35,36,59,38,39,43,34,67,44,41,47,45,50,51,49,33,42,57,40,60,62,8,55,58,65,64,53,56,11,61,66
27,73,68,82,2,83,6,15,24,1,23,66,71,70,74,63,75,77,79,80,7,81,21,0,3,89,12,85,72,11,34,76,14,31,5,84,25,49,13,88,17,40,32,51,8,78,87,19,55,16,4,18,22,26,28,30,35,86,20,38,33,60,36,39,43,29,67,45,44,46,47,50,48,58,37,53,54,41,56,57,10,42,61,64,65,52,59,9,62,69
25,69,75,76,1,79,11,16,24,3,21,70,64,68,72,73,74,78,82,80,5,83,19,7,4,84,9,85,71,6,33,77,13,27,2,88,26,43,10,89,15,42,31,49,8,81,86,17,54,18,0,20,23,28,29,32,35,87,22,39,41,60,38,36,44,30,65,45,47,48,50,46,53,56,34,55,63,37,52,59,12,40,57,58,66,51,61,14,62,67
27,70,79,78,5,84,9,17,26,6,23,66,69,67,72,74,76,75,73,77,1,83,24,2,10,85,8,86,71,7,30,80,13,28,3,82,20,45,16,89,19,39,38,47,4,81,88,18,50,15,0,14,25,29,31,32,34,87,21,35,33,60,41,44,36,22,68,49,42,52,43,51,48,55,37,56,58,46,53,59,12,40,61,62,65,54,57,11,64,63
25,73,77,80,11,83,12,6,24,2,22,67,68,69,74,70,82,78,71,75,5,85,23,0,7,76,4,84,72,8,28,79,10,29,1,86,26,46,15,87,13,40,31,48,9,81,89,16,59,20,3,17,21,32,27,30,33,88,19,37,34,60,36,39,41,35,64,47,43,45,44,49,57,55,42,52,56,38,53,58,14,50,61,62,65,51,54,18,63,66
24,73,79,83,8,75,9,13,22,1,25,66,68,69,74,70,78,77,76,81,5,82,18,2,12,86,6,80,71,14,27,72,15,29,7,89,28,44,11,84,19,37,32,50,3,85,87,16,56,17,0,20,23,26,30,31,34,88,21,35,38,58,40,36,43,33,63,46,42,48,51,47,52,55,39,54,57,41,61,59,10,45,67,60,65,49,53,4,62,64
31,71,74,84,7,83,11,18,24,5,22,61,67,64,73,75,70,79,77,76,3,81,23,4,8,87,6,78,69,1,28,80,13,26,2,85,27,48,16,88,17,39,33,53,9,82,89,21,51,14,0,20,15,25,32,29,30,86,19,35,44,58,40,37,45,36,72,43,38,42,47,49,52,50,34,62,59,41,57,54,10,46,65,63,66,55,60,12,56,68
21,70,76,80,5,84,12,9,20,2,23,67,69,68,72,73,74,86,77,75,1,82,19,3,4,81,6,83,71,10,30,78,11,28,0,89,26,46,15,88,16,40,35,50,7,79,85,22,55,17,8,18,25,24,29,31,33,87,27,32,36,61,37,39,42,34,66,43,44,49,47,45,51,54,38,53,60,41,58,56,13,48,63,64,62,52,57,14,59,65
25,71,76,80,6,82,8,14,24,9,23,65,70,66,73,69,75,79,77,78,2,83,22,1,3,84,5,86,72,7,29,74,12,27,4,85,26,46,13,89,16,42,39,55,11,81,88,18,60,21,0,17,20,28,30,31,32,87,19,35,33,62,36,41,38,34,68,40,45,47,52,48,54,56,37,57,49,44,53,59,15,43,61,64,63,50,51,10,58,67
35,70,77,80,5,82,11,12,22,8,25,67,69,72,73,68,74,75,78,81,4,79,18,3,1,84,10,88,71,9,32,76,13,27,0,87,23,45,17,86,16,36,31,52,7,83,89,19,58,20,2,14,24,26,29,28,38,85,21,33,34,59,40,41,42,30,63,39,43,50,46,49,51,60,37,54,55,44,62,56,6,47,61,57,66,48,53,15,64,65
28,68,75,80,6,85,10,14,24,3,25,66,72,67,74,71,73,78,76,79,2,81,15,4,12,83,5,84,70,8,32,77,11,26,1,87,31,46,22,88,16,38,36,51,7,82,89,20,52,21,0,13,19,27,29,30,33,86,17,34,40,59,37,42,47,23,62,49,44,50,41,45,53,56,35,54,57,39,58,60,9,43,63,64,65,48,55,18,61,69
19,66,79,86,5,85,11,14,24,9,21,68,62,78,73,74,76,75,80,71,0,83,20,1,7,77,8,84,70,10,29,72,12,31,3,88,26,45,16,87,18,40,35,47,4,81,89,15,53,23,2,17,22,27,28,33,30,82,25,34,37,60,38,41,39,32,67,42,43,46,51,49,48,52,36,57,55,50,58,64,6,44,63,59,65,54,56,13,61,69
29,69,75,85,4,84,14,11,24,0,23,68,65,73,70,72,76,79,74,81,6,78,16,2,9,87,19,80,71,7,27,77,15,28,3,82,25,46,13,86,17,43,34,49,5,88,89,18,52,20,1,12,21,26,37,30,33,83,22,32,40,60,36,41,45,31,66,44,35,42,53,47,51,50,39,55,61,38,59,56,8,48,63,64,62,54,58,10,57,67
22,71,74,76,4,87,9,15,24,5,26,68,67,70,69,79,72,82,77,80,2,78,21,1,6,83,8,84,73,18,29,75,14,27,3,85,31,44,11,86,19,45,34,47,13,81,88,10,57,16,0,12,23,25,30,36,32,89,17,33,38,56,39,37,41,28,66,42,43,53,49,50,51,54,35,55,60,40,58,48,20,46,61,63,64,52,59,7,62,65
27,70,74,75,3,81,8,13,26,6,23,68,62,67,77,69,73,78,82,85,5,83,18,2,9,88,7,86,72,12,29,76,11,28,1,89,25,52,22,87,19,44,32,51,4,79,84,14,49,21,0,17,16,31,36,24,33,80,20,37,35,60,39,40,43,30,71,45,41,47,42,46,50,54,34,55,58,38,61,56,15,48,63,59,64,53,66,10,57,65
26,68,76,79,4,81,10,18,29,0,24,67,69,74,71,72,87,75,78,77,3,82,22,5,8,86,11,84,70,6,34,73,14,20,2,80,25,46,15,89,13,38,35,52,7,83,88,17,55,19,1,21,23,30,27,31,32,85,16,37,39,59,33,44,41,28,61,45,42,49,47,48,50,51,36,53,56,40,58,62,12,43,66,63,64,54,57,9,60,65
26,74,76,81,9,80,8,13,21,3,25,63,65,72,69,70,75,73,79,78,7,83,16,4,10,84,6,89,68,5,27,77,15,22,1,82,29,45,12,88,17,36,40,48,2,86,85,20,55,24,0,18,23,28,38,34,30,87,19,37,39,62,31,44,43,33,64,41,42,47,50,49,51,53,35,54,66,32,61,59,11,46,58,60,67,52,57,14,56,71
25,73,74,84,4,88,9,18,23,3,21,63,65,66,70,68,72,77,78,81,2,80,17,6,7,82,8,87,69,11,36,75,12,29,1,85,26,42,14,83,20,44,38,46,5,79,86,16,53,24,0,15,19,27,32,31,33,89,22,34,37,61,41,35,39,28,67,40,45,50,47,49,48,54,43,55,58,30,60,59,13,51,56,64,71,52,57,10,62,76
31,68,78,86,7,82,14,15,24,8,22,67,65,70,74,71,77,73,81,76,1,80,21,6,4,83,9,85,72,2,26,75,12,29,5,88,27,45,11,87,17,43,33,51,0,79,89,18,54,19,3,16,20,25,28,30,34,84,23,37,35,58,38,39,40,36,69,42,44,47,50,48,52,53,32,49,62,41,64,63,13,46,57,60,66,59,56,10,55,61
27,68,74,84,11,81,14,17,23,4,26,63,64,70,75,73,72,78,80,79,3,82,22,2,5,83,8,85,71,7,30,76,18,28,1,88,25,49,12,89,13,41,29,52,6,77,87,19,45,16,0,15,21,24,33,32,34,86,20,37,36,59,38,39,42,31,62,44,43,46,47,50,54,56,35,58,55,40,60,57,9,51,65,69,66,48,53,10,61,67
23,66,75,78,5,84,12,18,20,1,21,67,74,73,68,77,72,79,80,76,4,82,25,3,6,85,7,86,69,10,28,71,17,22,2,83,31,43,13,87,15,40,36,48,9,81,89,16,59,19,0,14,27,26,29,33,32,88,24,35,34,58,38,39,41,30,64,45,44,47,50,49,56,52,37,54,57,42,63,55,11,46,60,61,70,53,51,8,62,65
28,67,76,80,6,86,10,19,23,2,21,66,64,71,72,73,68,82,75,77,5,81,27,4,7,79,9,84,74,8,31,78,15,29,1,87,24,44,17,88,12,41,33,50,3,83,89,16,58,25,0,11,22,20,30,26,35,85,18,34,36,62,37,38,42,32,61,39,46,47,48,49,53,54,40,52,56,43,60,57,14,45,70,55,69,51,59,13,63,65
24,67,74,81,4,88,7,13,27,5,26,65,69,70,73,72,76,75,80,77,8,82,22,2,6,84,16,85,71,3,29,78,12,25,0,83,23,43,15,86,17,35,37,51,11,79,87,20,53,19,1,14,21,33,28,34,36,89,18,32,39,63,47,38,41,31,64,44,42,46,48,49,50,54,30,55,59,40,58,56,9,45,61,60,62,52,57,10,66,68
22,66,75,81,2,86,10,18,21,7,30,71,67,65,72,76,79,73,78,77,1,82,24,4,9,83,16,85,69,11,33,74,8,25,0,89,27,45,14,87,17,41,34,47,5,80,88,19,55,23,3,15,20,26,28,32,36,84,12,31,37,59,38,35,43,29,68,42,44,46,50,49,53,54,39,56,57,40,60,58,6,48,64,61,63,51,52,13,62,70
28,69,74,81,3,85,8,14,24,9,23,66,67,71,75,72,70,79,80,77,6,84,18,2,10,83,5,82,73,7,31,76,11,26,1,89,17,41,12,86,15,43,29,50,4,78,88,21,52,19,0,20,22,27,30,32,34,87,25,37,33,60,38,39,42,36,62,44,45,46,47,49,56,54,35,55,59,40,58,57,13,48,61,65,68,51,53,16,63,64
24,70,69,78,8,87,6,17,25,4,21,67,68,71,73,74,77,79,76,80,3,81,20,13,7,82,9,85,72,1,26,75,10,28,0,89,29,48,14,86,12,46,40,49,5,83,88,18,53,22,2,16,19,23,30,32,27,84,31,39,35,63,36,37,43,34,62,44,41,45,47,50,52,54,33,55,58,38,60,59,11,42,61,64,65,51,56,15,57,66
23,70,73,78,0,86,8,16,28,1,26,65,72,68,66,71,74,77,76,82,4,85,21,3,11,79,7,83,84,14,30,75,12,25,5,89,24,44,13,88,17,35,39,53,6,81,80,18,61,19,2,15,20,29,27,32,31,87,22,36,38,58,41,42,40,34,64,45,43,47,50,51,57,69,37,49,52,33,48,63,10,46,60,56,59,54,55,9,62,67
26,69,77,80,7,86,10,16,23,1,21,67,65,73,75,71,72,76,74,81,2,82,17,5,3,83,12,79,70,8,33,78,20,29,4,87,25,43,14,89,15,42,31,52,6,85,88,18,54,22,0,11,24,27,28,37,35,84,19,36,34,60,38,39,41,32,66,51,46,45,47,50,49,53,30,57,56,40,59,58,13,44,61,64,62,48,55,9,63,68
24,71,72,80,9,85,10,17,25,4,23,68,66,70,73,69,82,76,77,78,2,83,16,1,5,81,8,86,74,6,30,75,12,29,0,84,26,46,18,89,15,38,39,48,7,79,87,19,58,21,3,14,22,27,31,28,33,88,20,35,34,59,36,37,41,32,63,43,42,52,47,53,55,51,40,56,57,45,61,54,13,44,64,60,67,49,50,11,62,65
31,69,74,80,7,85,12,13,20,0,25,67,72,65,70,73,77,78,76,79,2,81,21,3,4,84,8,82,71,9,23,75,15,27,6,86,26,45,14,89,11,47,34,50,1,83,88,17,54,19,5,16,22,29,28,30,35,87,24,39,36,63,42,37,38,33,66,40,48,46,41,49,53,52,32,55,60,43,64,58,10,44,61,59,68,51,57,18,56,62
30,71,80,77,5,83,13,15,24,4,23,67,68,70,69,72,73,78,81,76,3,82,20,2,6,86,10,87,75,9,29,74,14,28,1,85,26,45,16,88,12,47,37,48,7,79,89,19,55,18,0,17,22,25,31,33,32,84,21,35,38,61,40,36,41,27,66,43,44,49,39,52,50,51,34,54,56,42,60,57,11,46,65,63,62,53,59,8,58,64
25,76,71,83,6,80,9,15,23,5,24,61,66,70,69,75,77,81,74,79,3,78,21,0,4,87,10,84,72,8,29,73,12,27,2,85,31,43,11,86,17,40,33,51,7,82,89,18,52,19,1,16,22,28,26,30,32,88,20,39,38,59,34,37,44,35,68,42,46,45,47,49,50,56,36,57,58,41,54,62,14,53,63,65,64,48,55,13,60,67
24,74,77,79,6,82,11,13,23,1,25,69,72,70,73,67,71,81,75,78,4,84,19,5,9,85,7,83,63,10,30,76,8,28,0,86,26,44,16,87,20,43,29,49,3,80,89,17,51,22,2,14,21,33,34,27,31,88,18,32,36,59,40,45,37,38,60,42,46,53,47,50,54,55,35,57,56,39,58,61,12,41,65,62,66,48,64,15,52,68
25,70,75,85,2,84,9,17,24,3,31,65,66,68,76,72,74,73,82,83,6,80,20,0,5,77,8,81,71,10,33,79,11,27,4,88,26,43,13,89,16,37,35,49,7,78,87,18,54,19,1,14,21,30,28,29,23,86,22,32,38,59,39,40,41,34,69,44,45,48,47,50,51,55,36,53,56,42,61,60,15,46,63,52,67,57,58,12,62,64
25,69,75,80,5,82,9,12,23,3,24,66,67,68,74,76,73,78,77,79,0,81,18,4,15,83,8,85,70,6,33,71,13,27,1,89,28,43,14,87,21,37,30,50,7,84,88,20,59,17,2,16,22,31,26,29,32,86,19,36,39,60,38,41,44,35,63,42,45,47,46,48,54,56,34,51,58,40,55,57,11,49,65,64,62,52,53,10,72,61
23,71,72,78,4,85,10,13,24,3,19,68,70,69,74,75,67,79,77,80,11,83,18,0,6,82,9,84,73,2,30,76,16,26,5,88,25,40,15,87,17,38,36,59,7,81,89,21,54,29,1,14,22,28,31,32,33,86,20,34,37,66,35,44,39,27,64,42,46,45,50,49,48,55,41,52,63,43,58,60,12,47,62,65,61,51,56,8,57,53
21,71,72,84,7,85,5,17,20,2,24,74,66,70,73,79,58,78,77,76,3,81,22,1,6,80,9,83,68,12,31,75,19,25,0,87,26,49,14,89,18,40,33,52,10,82,88,15,57,16,4,8,29,32,27,28,30,86,23,34,35,60,39,41,42,37,67,44,51,43,45,46,55,48,38,50,53,36,63,54,11,47,62,64,65,56,61,13,59,69
23,69,73,81,3,86,12,14,22,5,20,68,65,67,71,77,74,72,78,76,4,82,27,0,9,84,8,80,75,10,34,79,15,25,2,85,24,45,17,89,13,39,36,43,6,83,88,18,58,19,1,16,21,31,28,33,29,87,26,35,30,61,38,46,40,32,64,42,44,48,50,47,53,52,37,54,57,41,59,56,7,49,66,62,63,51,55,11,60,70
28,73,76,78,0,82,10,17,26,2,23,67,68,69,75,70,77,74,79,80,6,84,20,4,8,83,11,86,66,9,32,71,13,25,1,87,31,47,14,89,18,41,40,53,5,81,88,19,55,16,3,15,22,33,29,34,37,85,21,27,35,59,38,36,44,24,64,42,45,39,48,52,54,46,30,50,56,43,58,61,7,51,63,60,65,49,57,12,62,72
28,73,76,79,5,80,7,13,24,4,23,62,69,70,68,72,74,77,84,78,1,81,18,2,11,82,9,86,75,8,31,71,16,25,3,85,26,45,15,88,20,42,37,50,6,83,89,21,55,14,0,17,22,27,30,35,29,87,19,32,36,60,34,39,41,33,66,43,44,47,49,48,53,52,38,54,56,40,59,57,12,46,65,63,64,51,58,10,61,67
27,72,68,81,3,86,4,15,24,9,22,70,69,73,74,71,76,75,78,79,2,80,18,1,7,84,10,85,65,11,33,77,13,25,6,87,29,45,14,88,23,41,32,49,5,83,89,19,56,17,0,16,21,28,26,36,30,82,20,39,34,60,40,35,42,31,67,44,46,47,48,52,50,55,38,54,57,37,59,58,12,43,61,64,62,53,51,8,63,66
