30,68,78,75,5,86,6,14,24,4,23,69,67,70,71,73,76,81,77,79,3,83,22,1,9,85,13,82,72,8,31,74,10,26,2,88,25,47,11,89,16,42,34,51,7,80,84,18,55,20,0,15,21,29,27,33,35,87,19,32,37,63,38,40,39,28,61,43,45,44,48,50,52,54,36,53,59,41,57,60,17,46,58,64,65,49,56,12,62,66
21,72,75,79,6,84,10,15,23,4,24,66,67,68,74,73,71,76,81,78,3,82,25,2,7,83,8,86,69,5,30,77,13,26,0,87,28,48,14,88,18,38,35,51,9,80,89,17,54,16,1,19,22,29,27,31,33,85,20,34,37,63,40,39,42,32,65,43,44,49,45,50,53,46,36,55,58,41,57,60,11,47,61,62,64,52,56,12,59,70
25,69,76,77,4,85,11,15,23,5,26,78,67,68,73,70,72,79,75,81,3,82,19,2,6,83,9,84,74,7,29,71,13,24,1,87,34,44,14,89,16,41,32,49,8,80,86,21,54,20,0,17,18,31,27,28,35,88,22,30,40,61,37,36,42,33,65,46,43,47,50,48,51,52,38,56,55,39,60,57,10,45,64,66,63,53,59,12,58,62
22,68,75,80,5,87,8,11,27,4,24,67,70,69,76,73,72,77,78,79,3,81,17,1,10,82,9,83,71,7,31,74,16,25,2,88,26,45,18,89,15,39,34,50,6,84,86,23,55,20,0,14,21,29,30,32,33,85,19,35,37,59,38,40,43,28,66,44,41,49,46,47,51,52,36,54,60,42,57,58,12,48,62,64,65,53,56,13,61,63
22,70,75,80,8,82,7,13,25,5,26,69,67,68,74,72,73,76,77,78,4,81,21,3,6,84,9,85,71,10,30,79,14,27,0,86,23,45,15,87,17,40,39,51,1,83,88,18,55,20,2,16,19,28,29,31,32,89,24,33,36,60,37,41,38,34,66,44,43,50,46,47,53,54,35,52,58,42,57,59,11,48,61,63,64,49,56,12,62,65
25,71,72,81,5,83,7,15,24,3,23,68,67,70,77,73,75,74,79,78,4,80,20,0,6,86,12,88,69,9,29,76,14,27,1,87,26,48,11,85,17,43,35,51,8,82,89,19,54,18,2,16,22,34,28,31,32,84,21,33,41,56,38,37,39,30,65,40,44,45,49,47,52,55,36,53,58,42,59,60,10,46,64,61,63,50,57,13,62,66
25,70,78,80,6,85,9,13,24,2,23,63,68,69,71,77,74,76,75,79,4,82,18,1,7,83,8,84,72,10,30,73,15,26,3,87,27,45,16,89,17,43,33,51,5,81,88,19,48,20,0,14,22,28,32,29,34,86,21,35,36,66,37,40,41,31,65,44,42,47,50,54,49,56,39,58,53,38,59,55,11,46,61,62,64,52,57,12,60,67
26,68,74,80,8,85,10,15,25,3,24,67,70,69,73,75,72,77,82,78,7,81,22,2,4,83,9,84,71,6,31,76,14,23,1,86,28,45,13,88,18,40,38,50,5,79,87,19,56,17,0,16,20,30,27,34,32,89,21,29,39,58,33,36,43,37,65,44,41,48,47,49,52,53,35,54,57,42,61,60,12,46,59,63,64,51,55,11,62,66
26,70,76,80,1,83,8,12,21,6,25,64,68,69,72,73,74,78,79,77,5,85,19,3,4,84,14,81,71,7,31,75,15,24,2,82,29,45,16,89,22,40,35,55,9,86,88,18,54,20,0,13,23,28,27,30,34,87,17,33,37,60,38,39,42,32,67,44,43,46,47,48,52,50,36,53,57,41,59,58,11,49,62,63,65,51,56,10,61,66
26,71,79,81,9,85,11,16,23,6,24,67,68,69,72,73,74,77,76,78,4,82,18,2,7,84,8,83,70,5,29,75,13,27,0,86,25,43,15,88,10,44,33,52,3,80,89,20,56,19,1,17,22,28,31,34,35,87,21,30,36,60,38,39,40,32,61,46,42,47,48,50,51,57,37,53,58,41,55,59,14,45,63,65,64,49,54,12,62,66
27,71,75,78,7,85,10,18,24,5,23,66,68,69,70,74,72,79,76,83,4,82,20,3,6,84,8,80,73,12,31,77,16,25,1,87,28,49,13,88,17,39,34,54,2,81,89,15,55,19,0,14,22,26,32,30,37,86,21,33,38,58,36,41,44,29,61,43,42,45,47,52,46,53,35,50,59,40,62,57,9,48,63,64,65,51,56,11,60,67
23,69,73,80,6,83,10,16,24,4,26,68,67,75,72,74,71,77,78,79,3,82,17,2,7,84,5,87,70,8,31,76,22,27,0,85,25,45,14,86,15,38,32,50,9,81,89,13,54,19,1,18,21,28,29,30,35,88,20,34,37,59,40,42,41,33,65,44,43,47,48,52,53,57,36,51,56,39,61,58,12,46,60,63,64,49,55,11,62,66
23,70,72,81,3,86,9,13,24,4,20,69,68,67,73,75,74,78,77,79,1,80,21,2,7,85,8,82,71,10,29,76,12,30,0,89,26,45,14,88,15,41,35,50,6,83,87,19,54,17,5,16,25,32,27,31,33,84,22,34,36,56,38,40,43,28,64,47,42,48,44,49,51,52,39,55,60,37,66,57,18,46,61,62,63,53,58,11,59,65
26,72,74,78,6,86,9,15,22,3,25,65,76,67,68,70,73,77,79,80,5,82,20,1,10,85,7,84,71,4,30,75,12,27,2,87,24,46,14,88,18,41,35,51,8,81,89,23,56,17,0,16,21,28,33,31,34,83,19,32,37,60,39,40,45,29,64,43,42,47,49,50,54,48,38,55,57,36,58,59,13,44,61,63,62,53,52,11,66,69
23,68,80,79,4,86,9,17,25,13,22,64,67,71,72,73,75,74,77,78,3,82,20,2,7,81,8,84,69,6,31,76,14,26,5,87,27,46,12,88,15,39,37,53,0,83,89,19,55,18,1,16,21,29,28,32,33,85,24,34,36,60,38,45,42,30,66,40,44,47,48,49,51,52,35,59,58,41,56,61,11,43,57,62,63,50,54,10,65,70
23,69,78,79,4,84,9,14,26,3,24,67,64,70,74,71,73,76,77,81,1,83,21,0,5,80,11,85,72,8,31,75,10,27,6,87,25,43,13,89,16,39,37,45,7,82,88,18,54,19,2,15,22,28,29,33,30,86,20,36,41,66,35,38,47,32,65,44,40,50,46,48,56,51,34,53,55,42,59,57,12,49,63,61,62,52,58,17,60,68
25,73,74,79,8,86,9,17,20,3,24,68,69,67,72,75,81,77,76,78,2,82,18,5,7,84,10,83,70,6,30,71,11,27,1,88,23,45,16,85,14,39,35,47,4,80,89,21,57,19,0,13,22,31,28,33,29,87,26,34,38,63,42,36,43,32,61,40,44,48,50,49,52,55,37,53,56,41,59,58,15,46,60,65,64,51,54,12,62,66
26,71,74,76,4,85,15,14,25,6,20,62,68,69,72,73,81,75,80,79,3,77,22,2,7,87,5,83,70,10,28,78,11,31,1,84,21,47,13,88,18,42,32,49,8,82,89,17,55,24,0,12,19,29,27,30,34,86,23,38,36,59,41,37,39,33,66,43,46,51,45,48,52,53,35,54,58,40,57,56,16,44,60,63,65,50,61,9,64,67
27,70,75,81,5,83,10,16,20,4,26,67,68,69,72,73,74,80,77,79,3,78,18,1,7,86,9,84,71,8,28,76,12,25,2,87,21,43,13,88,15,36,37,50,6,82,89,17,52,23,0,22,24,30,31,32,33,85,19,29,38,65,39,40,42,34,63,45,47,44,48,49,53,54,35,57,61,41,56,58,14,46,59,62,64,51,55,11,60,66
25,74,77,80,5,83,12,17,20,4,23,65,67,69,71,72,79,76,78,73,2,82,19,3,7,85,6,87,70,10,30,75,13,26,0,84,24,45,14,89,15,39,38,52,8,81,88,22,53,18,1,16,27,28,29,35,34,86,21,32,40,61,36,37,42,31,63,41,47,48,49,44,51,55,33,54,57,43,59,58,11,46,62,66,68,50,56,9,60,64
25,69,78,81,5,83,10,16,22,8,24,70,66,67,75,71,72,76,77,79,2,82,21,4,9,80,7,86,73,6,28,74,15,26,1,85,27,45,13,88,19,40,35,52,3,84,89,20,55,18,0,14,23,30,29,32,34,87,17,33,37,59,38,39,41,31,68,43,42,47,51,48,53,54,36,50,58,46,61,56,12,44,63,62,64,49,57,11,60,65
25,66,75,80,4,84,10,15,24,5,21,67,64,71,72,74,73,77,79,76,3,81,18,0,7,83,9,87,70,8,29,78,14,27,2,86,26,41,11,88,16,40,34,51,6,82,85,19,53,20,1,17,22,28,30,35,38,89,23,32,36,65,39,45,43,31,60,42,44,47,48,49,50,55,33,52,57,37,61,58,13,46,59,62,68,54,56,12,69,63
