26,9,5,20,14,1,69,75,81,86,60,23,24,64,3,6,71,74,10,27,2,76,77,4,70,65,79,78,11,85,13,83,17,68,18,84,22,19,28,29,21,40,82,89,15,87,8,25,52,34,30,7,16,57,67,43,63,62,0,32,35,31,37,38,72,12,39,42,45,80,73,44,48,88,46,47,58,51,53,59,54,56,61,66,33,36,41,50,49,55
24,5,10,20,13,1,72,76,80,85,60,22,23,65,2,4,66,71,8,26,3,73,77,9,68,69,79,78,7,89,14,84,19,74,15,83,25,18,27,30,17,45,82,86,16,88,6,28,48,36,29,12,21,58,59,43,64,62,0,31,33,34,37,44,75,11,38,39,42,81,70,41,46,87,50,47,52,54,53,56,61,57,63,67,32,35,40,49,51,55
26,5,9,22,18,1,69,76,80,82,60,24,25,62,2,3,68,74,8,27,4,73,75,6,63,72,77,78,10,85,12,86,15,70,13,84,21,17,28,29,19,41,83,87,16,89,7,23,50,38,30,14,20,54,61,45,65,67,0,31,36,32,35,37,79,11,39,42,44,81,71,46,47,88,48,51,53,55,52,59,56,58,64,66,33,34,40,43,49,57
29,3,10,16,17,0,72,75,80,87,59,25,28,64,4,5,70,69,9,30,1,71,77,7,66,68,79,78,8,83,13,85,14,74,19,84,23,20,27,22,18,37,82,86,15,89,6,24,51,33,32,11,21,55,62,42,65,63,2,31,36,34,38,45,76,12,41,43,47,81,73,40,44,88,46,49,52,53,54,57,58,60,61,67,26,35,39,48,50,56
26,7,9,20,14,0,70,77,80,85,59,25,23,67,3,6,66,72,5,28,2,74,78,15,68,69,79,76,8,86,13,84,12,73,17,81,22,18,27,39,19,37,82,87,16,89,4,24,49,36,29,11,21,56,62,44,64,63,1,31,35,34,33,38,75,10,46,42,43,83,71,40,47,88,48,52,51,55,54,58,53,60,61,65,30,32,41,45,50,57
25,4,10,21,17,1,71,74,77,85,60,23,24,64,2,3,70,79,9,27,5,73,78,8,66,69,76,80,7,87,11,82,18,72,19,84,22,20,28,29,16,40,83,88,13,89,6,26,50,35,32,14,15,53,63,46,65,62,0,31,33,34,36,37,75,12,38,43,44,81,68,42,47,86,48,49,56,52,54,58,57,59,61,67,30,39,41,45,51,55
26,3,12,22,15,4,71,74,81,84,61,21,25,66,8,1,68,69,10,27,2,77,78,7,70,67,76,75,9,87,13,85,14,73,17,82,19,20,28,32,18,39,83,89,16,88,5,24,51,38,33,6,23,55,63,45,65,62,0,30,31,36,37,34,79,11,41,42,44,80,72,43,46,86,47,50,52,53,54,59,56,58,60,64,29,35,40,48,49,57
22,9,8,15,18,1,71,76,80,85,59,26,21,64,0,6,69,72,5,28,4,74,75,7,66,65,78,79,12,87,16,84,13,73,19,83,25,17,30,29,20,42,82,86,10,88,2,24,52,33,27,14,23,53,63,43,67,62,3,32,36,35,37,34,77,11,39,44,46,81,70,41,49,89,47,48,50,51,55,58,57,56,61,68,31,38,40,45,54,60
26,4,10,21,16,2,69,77,82,84,64,24,25,70,1,5,68,75,7,22,3,73,74,8,67,59,80,78,9,89,11,83,12,71,15,81,20,18,31,29,19,42,79,87,17,88,6,27,50,33,28,14,23,57,61,37,63,65,0,32,34,35,38,40,76,13,39,41,44,86,72,49,45,85,47,48,55,53,51,60,56,58,62,66,30,36,43,46,52,54
23,6,12,19,13,0,71,70,79,84,55,30,20,65,1,7,68,73,5,27,3,74,80,4,69,67,78,77,10,85,11,86,14,75,17,82,24,16,26,28,21,43,81,89,18,88,8,25,51,36,29,9,22,54,63,40,66,62,2,31,32,34,35,38,76,15,41,42,44,83,72,45,46,87,49,50,56,52,53,59,60,57,61,64,33,39,37,48,47,58
